timestamp,vehicle_speed,lf_wheel_s,rf_wheel_s,lr_wheel_s,rr_wheel_s,vehicle_rpm,gear,accel_pedal,engine_temp
"2019-02-18 23:45:16.267",0,0,0,0,0,820,0,0,98
"2019-02-18 23:45:16.273",0,0,0,0,0,820,0,0,98
"2019-02-18 23:45:16.284",0,0,0,0,0,820,0,0,98
"2019-02-18 23:45:16.294",0,0,0,0,0,820,0,0,98
"2019-02-18 23:45:16.303",0,0,0,0,0,821,0,0,98
"2019-02-18 23:45:16.316",0,0,0,0,0,821,0,0,98
"2019-02-18 23:45:16.322",0,0,0,0,0,821,0,0,98
"2019-02-18 23:45:16.332",0,0,0,0,0,821,0,0,98
"2019-02-18 23:45:16.342",0,0,0,0,0,821,0,0,98
"2019-02-18 23:45:16.352",0,0,0,0,0,821,0,0,98
"2019-02-18 23:45:16.362",0,0,0,0,0,821,0,0,98
"2019-02-18 23:45:16.368",0,0,0,0,0,821,0,0,98
"2019-02-18 23:45:16.380",0,0,0,0,0,821,0,0,98
"2019-02-18 23:45:16.392",0,0,0,0,0,821,0,0,98
"2019-02-18 23:45:16.398",0,0,0,0,0,821,0,0,98
"2019-02-18 23:45:16.411",0,0,0,0,0,821,0,0,98
"2019-02-18 23:45:16.417",0,0,0,0,0,821,0,0,98
"2019-02-18 23:45:16.429",0,0,0,0,0,821,0,0,98
"2019-02-18 23:45:16.443",0,0,0,0,0,821,0,0,98
"2019-02-18 23:45:16.448",0,0,0,0,0,822,0,0,98
"2019-02-18 23:45:16.459",0,0,0,0,0,822,0,0,98
"2019-02-18 23:45:16.470",0,0,0,0,0,822,0,0,98
"2019-02-18 23:45:16.478",0,0,0,0,0,822,0,0,98
"2019-02-18 23:45:16.489",0,0,0,0,0,822,0,0,98
"2019-02-18 23:45:16.497",0,0,0,0,0,822,0,0,98
"2019-02-18 23:45:16.508",0,0,0,0,0,822,0,0,98
"2019-02-18 23:45:16.516",0,0,0,0,0,822,0,0,98
"2019-02-18 23:45:16.527",0,0,0,0,0,822,0,0,98
"2019-02-18 23:45:16.538",0,0,0,0,0,822,0,0,98
"2019-02-18 23:45:16.544",0,0,0,0,0,822,0,0,98
"2019-02-18 23:45:16.556",0,0,0,0,0,822,0,0,98
"2019-02-18 23:45:16.569",0,0,0,0,0,822,0,0,98
"2019-02-18 23:45:16.575",0,0,0,0,0,822,0,0,98
"2019-02-18 23:45:16.588",0,0,0,0,0,822,0,0,98
"2019-02-18 23:45:16.595",0,0,0,0,0,822,0,0,98
"2019-02-18 23:45:16.607",0,0,0,0,0,822,0,0,98
"2019-02-18 23:45:16.622",0,0,0,0,0,822,0,0,98
"2019-02-18 23:45:16.628",0,0,0,0,0,822,0,0,98
"2019-02-18 23:45:16.640",0,0,0,0,0,822,0,0,98
"2019-02-18 23:45:16.649",0,0,0,0,0,822,0,0,98
"2019-02-18 23:45:16.663",0,0,0,0,0,822,0,0,98
"2019-02-18 23:45:16.677",0,0,0,0,0,822,0,0,98
"2019-02-18 23:45:16.683",0,0,0,0,0,822,0,0,98
"2019-02-18 23:45:16.698",0,0,0,0,0,822,0,0,98
"2019-02-18 23:45:16.710",0,0,0,0,0,822,0,0,98
"2019-02-18 23:45:16.721",0,0,0,0,0,822,0,0,98
"2019-02-18 23:45:16.733",0,0,0,0,0,822,0,0,98
"2019-02-18 23:45:16.741",0,0,0,0,0,822,0,0,98
"2019-02-18 23:45:16.753",0,0,0,0,0,822,0,0,98
"2019-02-18 23:45:16.767",0,0,0,0,0,822,0,0,98
"2019-02-18 23:45:16.775",0,0,0,0,0,822,0,0,98
"2019-02-18 23:45:16.787",0,0,0,0,0,822,0,0,98
"2019-02-18 23:45:16.793",0,0,0,0,0,822,0,0,98
"2019-02-18 23:45:16.809",0,0,0,0,0,822,0,0,98
"2019-02-18 23:45:16.821",0,0,0,0,0,823,0,0,98
"2019-02-18 23:45:16.830",0,0,0,0,0,823,0,0,98
"2019-02-18 23:45:16.843",0,0,0,0,0,823,0,0,98
"2019-02-18 23:45:16.849",0,0,0,0,0,823,0,0,98
"2019-02-18 23:45:16.865",0,0,0,0,0,823,0,0,98
"2019-02-18 23:45:16.876",0,0,0,0,0,823,0,0,98
"2019-02-18 23:45:16.883",0,0,0,0,0,823,0,0,98
"2019-02-18 23:45:16.897",0,0,0,0,0,823,0,0,98
"2019-02-18 23:45:16.906",0,0,0,0,0,822,0,0,98
"2019-02-18 23:45:16.918",0,0,0,0,0,822,0,0,98
"2019-02-18 23:45:16.935",0,0,0,0,0,823,0,0,98
"2019-02-18 23:45:16.941",0,0,0,0,0,823,0,0,98
"2019-02-18 23:45:16.956",0,0,0,0,0,823,0,0,98
"2019-02-18 23:45:16.967",0,0,0,0,0,823,0,0,98
"2019-02-18 23:45:16.975",0,0,0,0,0,823,0,0,98
"2019-02-18 23:45:16.990",0,0,0,0,0,823,0,0,98
"2019-02-18 23:45:16.996",0,0,0,0,0,823,0,0,98
"2019-02-18 23:45:17.011",0,0,0,0,0,823,0,0,98
"2019-02-18 23:45:17.023",0,0,0,0,0,822,0,0,98
"2019-02-18 23:45:17.031",0,0,0,0,0,822,0,0,98
"2019-02-18 23:45:17.045",0,0,0,0,0,822,0,0,98
"2019-02-18 23:45:17.053",0,0,0,0,0,822,0,0,98
"2019-02-18 23:45:17.066",0,0,0,0,0,822,0,0,98
"2019-02-18 23:45:17.080",0,0,0,0,0,822,0,0,98
"2019-02-18 23:45:17.086",0,0,0,0,0,822,0,0,98
"2019-02-18 23:45:17.098",0,0,0,0,0,822,0,0,98
"2019-02-18 23:45:17.111",0,0,0,0,0,822,0,0,98
"2019-02-18 23:45:17.121",0,0,0,0,0,822,0,0,98
"2019-02-18 23:45:17.133",0,0,0,0,0,822,0,0,98
"2019-02-18 23:45:17.142",0,0,0,0,0,822,0,0,98
"2019-02-18 23:45:17.153",0,0,0,0,0,822,0,0,98
"2019-02-18 23:45:17.166",0,0,0,0,0,822,0,0,98
"2019-02-18 23:45:17.176",0,0,0,0,0,822,0,0,98
"2019-02-18 23:45:17.187",0,0,0,0,0,822,0,0,98
"2019-02-18 23:45:17.196",0,0,0,0,0,822,0,0,98
"2019-02-18 23:45:17.209",0,0,0,0,0,822,0,0,98
"2019-02-18 23:45:17.223",0,0,0,0,0,822,0,0,98
"2019-02-18 23:45:17.231",0,0,0,0,0,822,0,0,98
"2019-02-18 23:45:17.241",0,0,0,0,0,823,0,0,98
"2019-02-18 23:45:17.249",0,0,0,0,0,823,0,0,98
"2019-02-18 23:45:17.265",0,0,0,0,0,823,0,0,98
"2019-02-18 23:45:17.277",0,0,0,0,0,823,0,0,98
"2019-02-18 23:45:17.285",0,0,0,0,0,823,0,0,98
"2019-02-18 23:45:17.297",0,0,0,0,0,823,0,0,98
"2019-02-18 23:45:17.306",0,0,0,0,0,823,0,0,98
"2019-02-18 23:45:17.320",0,0,0,0,0,823,0,0,98
"2019-02-18 23:45:17.332",0,0,0,0,0,823,0,0,98
"2019-02-18 23:45:17.338",0,0,0,0,0,823,0,0,98
"2019-02-18 23:45:17.352",0,0,0,0,0,824,0,0,98
"2019-02-18 23:45:17.363",0,0,0,0,0,824,0,0,98
"2019-02-18 23:45:17.372",0,0,0,0,0,824,0,0,98
"2019-02-18 23:45:17.385",0,0,0,0,0,824,0,0,98
"2019-02-18 23:45:17.391",0,0,0,0,0,824,0,0,98
"2019-02-18 23:45:17.401",0,0,0,0,0,824,0,0,98
"2019-02-18 23:45:17.415",0,0,0,0,0,824,0,0,98
"2019-02-18 23:45:17.422",0,0,0,0,0,824,0,0,98
"2019-02-18 23:45:17.432",0,0,0,0,0,824,0,0,98
"2019-02-18 23:45:17.440",0,0,0,0,0,824,0,0,98
"2019-02-18 23:45:17.451",0,0,0,0,0,824,0,0,98
"2019-02-18 23:45:17.462",0,0,0,0,0,824,0,0,98
"2019-02-18 23:45:17.471",0,0,0,0,0,824,0,0,98
"2019-02-18 23:45:17.482",0,0,0,0,0,824,0,0,98
"2019-02-18 23:45:17.490",0,0,0,0,0,824,0,0,98
"2019-02-18 23:45:17.500",0,0,0,0,0,824,0,0,98
"2019-02-18 23:45:17.511",0,0,0,0,0,824,0,0,98
"2019-02-18 23:45:17.517",0,0,0,0,0,824,0,0,98
"2019-02-18 23:45:17.529",0,0,0,0,0,824,0,0,98
"2019-02-18 23:45:17.539",0,0,0,0,0,824,0,0,98
"2019-02-18 23:45:17.548",0,0,0,0,0,824,0,0,98
"2019-02-18 23:45:17.561",0,0,0,0,0,824,0,0,98
"2019-02-18 23:45:17.568",0,0,0,0,0,824,0,0,98
"2019-02-18 23:45:17.578",0,0,0,0,0,824,0,0,98
"2019-02-18 23:45:17.587",0,0,0,0,0,824,0,0,98
"2019-02-18 23:45:17.597",0,0,0,0,0,824,0,0,98
"2019-02-18 23:45:17.608",0,0,0,0,0,824,0,0,98
"2019-02-18 23:45:17.613",0,0,0,0,0,823,0,0,98
"2019-02-18 23:45:17.628",0,0,0,0,0,823,0,0,98
"2019-02-18 23:45:17.638",0,0,0,0,0,823,0,0,98
"2019-02-18 23:45:17.643",0,0,0,0,0,823,0,0,98
"2019-02-18 23:45:17.656",0,0,0,0,0,823,0,0,98
"2019-02-18 23:45:17.663",0,0,0,0,0,823,0,0,98
"2019-02-18 23:45:17.675",0,0,0,0,0,823,0,0,98
"2019-02-18 23:45:17.687",0,0,0,0,0,823,0,0,98
"2019-02-18 23:45:17.692",0,0,0,0,0,823,0,0,98
"2019-02-18 23:45:17.703",0,0,0,0,0,823,0,0,98
"2019-02-18 23:45:17.715",0,0,0,0,0,823,0,0,98
"2019-02-18 23:45:17.725",0,0,0,0,0,823,0,0,98
"2019-02-18 23:45:17.736",0,0,0,0,0,823,0,0,98
"2019-02-18 23:45:17.743",0,0,0,0,0,823,0,0,98
"2019-02-18 23:45:17.757",0,0,0,0,0,823,0,0,98
"2019-02-18 23:45:17.767",0,0,0,0,0,823,0,0,98
"2019-02-18 23:45:17.777",0,0,0,0,0,823,0,0,98
"2019-02-18 23:45:17.788",0,0,0,0,0,823,0,0,98
"2019-02-18 23:45:17.793",0,0,0,0,0,823,0,0,98
"2019-02-18 23:45:17.807",0,0,0,0,0,823,0,0,98
"2019-02-18 23:45:17.817",0,0,0,0,0,823,0,0,98
"2019-02-18 23:45:17.823",0,0,0,0,0,823,0,0,98
"2019-02-18 23:45:17.835",0,0,0,0,0,823,0,0,98
"2019-02-18 23:45:17.841",0,0,0,0,0,823,0,0,98
"2019-02-18 23:45:17.854",0,0,0,0,0,823,0,0,98
"2019-02-18 23:45:17.866",0,0,0,0,0,823,0,0,98
"2019-02-18 23:45:17.873",0,0,0,0,0,823,0,0,98
"2019-02-18 23:45:17.886",0,0,0,0,0,823,0,0,98
"2019-02-18 23:45:17.897",0,0,0,0,0,823,0,0,98
"2019-02-18 23:45:17.908",0,0,0,0,0,823,0,0,98
"2019-02-18 23:45:17.919",0,0,0,0,0,823,0,0,98
"2019-02-18 23:45:17.927",0,0,0,0,0,823,0,0,98
"2019-02-18 23:45:17.938",0,0,0,0,0,823,0,0,98
"2019-02-18 23:45:17.947",0,0,0,0,0,822,0,0,98
"2019-02-18 23:45:17.958",0,0,0,0,0,822,0,0,98
"2019-02-18 23:45:17.969",0,0,0,0,0,822,0,0,98
"2019-02-18 23:45:17.975",0,0,0,0,0,822,0,0,98
"2019-02-18 23:45:17.988",0,0,0,0,0,822,0,0,98
"2019-02-18 23:45:17.999",0,0,0,0,0,822,0,0,98
"2019-02-18 23:45:18.005",0,0,0,0,0,822,0,0,98
"2019-02-18 23:45:18.017",0,0,0,0,0,822,0,0,98
"2019-02-18 23:45:18.024",0,0,0,0,0,822,0,0,98
"2019-02-18 23:45:18.039",0,0,0,0,0,822,0,0,98
"2019-02-18 23:45:18.052",0,0,0,0,0,823,0,0,98
"2019-02-18 23:45:18.059",0,0,0,0,0,823,0,0,98
"2019-02-18 23:45:18.070",0,0,0,0,0,823,0,0,98
"2019-02-18 23:45:18.080",0,0,0,0,0,823,0,0,98
"2019-02-18 23:45:18.091",0,0,0,0,0,823,0,0,98
"2019-02-18 23:45:18.100",0,0,0,0,0,823,0,0,98
"2019-02-18 23:45:18.106",0,0,0,0,0,823,0,0,98
"2019-02-18 23:45:18.119",0,0,0,0,0,823,0,0,98
"2019-02-18 23:45:18.128",0,0,0,0,0,823,0,0,98
"2019-02-18 23:45:18.137",0,0,0,0,0,823,0,0,98
"2019-02-18 23:45:18.148",0,0,0,0,0,823,0,0,98
"2019-02-18 23:45:18.155",0,0,0,0,0,823,0,0,98
"2019-02-18 23:45:18.166",0,0,0,0,0,823,0,0,98
"2019-02-18 23:45:18.179",0,0,0,0,0,823,0,0,98
"2019-02-18 23:45:18.187",0,0,0,0,0,823,0,0,98
"2019-02-18 23:45:18.197",0,0,0,0,0,823,0,0,98
"2019-02-18 23:45:18.204",0,0,0,0,0,823,0,0,98
"2019-02-18 23:45:18.217",0,0,0,0,0,823,0,0,98
"2019-02-18 23:45:18.227",0,0,0,0,0,823,0,0,98
"2019-02-18 23:45:18.235",0,0,0,0,0,823,0,0,98
"2019-02-18 23:45:18.245",0,0,0,0,0,823,0,0,98
"2019-02-18 23:45:18.251",0,0,0,0,0,823,0,0,98
"2019-02-18 23:45:18.266",0,0,0,0,0,823,0,0,98
"2019-02-18 23:45:18.277",0,0,0,0,0,823,0,0,98
"2019-02-18 23:45:18.283",0,0,0,0,0,823,0,0,98
"2019-02-18 23:45:18.295",0,0,0,0,0,823,0,0,98
"2019-02-18 23:45:18.304",0,0,0,0,0,823,0,0,98
"2019-02-18 23:45:18.313",0,0,0,0,0,824,0,0,98
"2019-02-18 23:45:18.326",0,0,0,0,0,824,0,0,98
"2019-02-18 23:45:18.332",0,0,0,0,0,824,0,0,98
"2019-02-18 23:45:18.342",0,0,0,0,0,824,0,0,98
"2019-02-18 23:45:18.355",0,0,0,0,0,824,0,0,98
"2019-02-18 23:45:18.364",0,0,0,0,0,823,0,0,98
"2019-02-18 23:45:18.375",0,0,0,0,0,823,0,0,98
"2019-02-18 23:45:18.383",0,0,0,0,0,823,0,0,98
"2019-02-18 23:45:18.395",0,0,0,0,0,823,0,0,98
"2019-02-18 23:45:18.406",0,0,0,0,0,823,0,0,98
"2019-02-18 23:45:18.414",0,0,0,0,0,824,0,0,98
"2019-02-18 23:45:18.426",0,0,0,0,0,824,0,0,98
"2019-02-18 23:45:18.432",0,0,0,0,0,824,0,0,98
"2019-02-18 23:45:18.444",0,0,0,0,0,824,0,0,98
"2019-02-18 23:45:18.456",0,0,0,0,0,824,0,0,98
"2019-02-18 23:45:18.463",0,0,0,0,0,824,0,0,98
"2019-02-18 23:45:18.475",0,0,0,0,0,824,0,0,98
"2019-02-18 23:45:18.485",0,0,0,0,0,824,0,0,98
"2019-02-18 23:45:18.493",0,0,0,0,0,824,0,0,98
"2019-02-18 23:45:18.506",0,0,0,0,0,824,0,0,98
"2019-02-18 23:45:18.513",0,0,0,0,0,825,0,0,98
"2019-02-18 23:45:18.523",0,0,0,0,0,825,0,0,98
"2019-02-18 23:45:18.533",0,0,0,0,0,825,0,0,98
"2019-02-18 23:45:18.543",0,0,0,0,0,825,0,0,98
"2019-02-18 23:45:18.554",0,0,0,0,0,825,0,0,98
"2019-02-18 23:45:18.560",0,0,0,0,0,824,0,0,98
"2019-02-18 23:45:18.573",0,0,0,0,0,824,0,0,98
"2019-02-18 23:45:18.584",0,0,0,0,0,824,0,0,98
"2019-02-18 23:45:18.590",0,0,0,0,0,824,0,0,98
"2019-02-18 23:45:18.603",0,0,0,0,0,824,0,0,98
"2019-02-18 23:45:18.609",0,0,0,0,0,825,0,0,98
"2019-02-18 23:45:18.620",0,0,0,0,0,825,0,0,98
"2019-02-18 23:45:18.633",0,0,0,0,0,825,0,0,98
"2019-02-18 23:45:18.638",0,0,0,0,0,825,0,0,98
"2019-02-18 23:45:18.649",0,0,0,0,0,825,0,0,98
"2019-02-18 23:45:18.660",0,0,0,0,0,824,0,0,98
"2019-02-18 23:45:18.672",0,0,0,0,0,824,0,0,98
"2019-02-18 23:45:18.683",0,0,0,0,0,824,0,0,98
"2019-02-18 23:45:18.688",0,0,0,0,0,824,0,0,98
"2019-02-18 23:45:18.700",0,0,0,0,0,824,0,0,98
"2019-02-18 23:45:18.710",0,0,0,0,0,824,0,0,98
"2019-02-18 23:45:18.720",0,0,0,0,0,824,0,0,98
"2019-02-18 23:45:18.731",0,0,0,0,0,824,0,0,98
"2019-02-18 23:45:18.736",0,0,0,0,0,824,0,0,98
"2019-02-18 23:45:18.748",0,0,0,0,0,824,0,0,98
"2019-02-18 23:45:18.757",0,0,0,0,0,824,0,0,98
"2019-02-18 23:45:18.761",0,0,0,0,0,824,0,0,98
"2019-02-18 23:45:18.769",0,0,0,0,0,824,0,0,98
"2019-02-18 23:45:18.772",0,0,0,0,0,825,0,0,98
"2019-02-18 23:45:18.781",0,0,0,0,0,825,0,0,98
"2019-02-18 23:45:18.789",0,0,0,0,0,825,0,0,98
"2019-02-18 23:45:18.793",0,0,0,0,0,825,0,0,98
"2019-02-18 23:45:18.801",0,0,0,0,0,825,0,0,98
"2019-02-18 23:45:18.806",0,0,0,0,0,826,0,0,98
"2019-02-18 23:45:18.814",0,0,0,0,0,826,0,0,98
"2019-02-18 23:45:18.822",0,0,0,0,0,826,0,0,98
"2019-02-18 23:45:18.826",0,0,0,0,0,826,0,0,98
"2019-02-18 23:45:18.834",0,0,0,0,0,826,0,0,98
"2019-02-18 23:45:18.839",0,0,0,0,0,826,0,0,98
"2019-02-18 23:45:18.847",0,0,0,0,0,826,0,0,98
"2019-02-18 23:45:18.854",0,0,0,0,0,826,0,0,98
"2019-02-18 23:45:18.863",0,0,0,0,0,826,0,0,98
"2019-02-18 23:45:18.872",0,0,0,0,0,826,0,0,98
"2019-02-18 23:45:18.883",0,0,0,0,0,826,0,0,98
"2019-02-18 23:45:18.888",0,0,0,0,0,826,0,0,98
"2019-02-18 23:45:18.894",0,0,0,0,0,826,0,0,98
"2019-02-18 23:45:18.904",0,0,0,0,0,826,0,0,98
"2019-02-18 23:45:18.915",0,0,0,0,0,826,0,0,98
"2019-02-18 23:45:18.924",0,0,0,0,0,826,0,0,98
"2019-02-18 23:45:18.934",0,0,0,0,0,826,0,0,98
"2019-02-18 23:45:18.944",0,0,0,0,0,826,0,0,98
"2019-02-18 23:45:18.954",0,0,0,0,0,826,0,0,98
"2019-02-18 23:45:18.964",0,0,0,0,0,826,0,0,98
"2019-02-18 23:45:18.974",0,0,0,0,0,826,0,0,98
"2019-02-18 23:45:18.984",0,0,0,0,0,826,0,0,98
"2019-02-18 23:45:18.994",0,0,0,0,0,826,0,0,98
"2019-02-18 23:45:19.005",0,0,0,0,0,826,0,0,98
"2019-02-18 23:45:19.014",0,0,0,0,0,826,0,0,98
"2019-02-18 23:45:19.024",0,0,0,0,0,826,0,0,98
"2019-02-18 23:45:19.034",0,0,0,0,0,826,0,0,98
"2019-02-18 23:45:19.044",0,0,0,0,0,825,0,0,98
"2019-02-18 23:45:19.054",0,0,0,0,0,825,0,0,98
"2019-02-18 23:45:19.064",0,0,0,0,0,825,0,0,98
"2019-02-18 23:45:19.074",0,0,0,0,0,825,0,0,98
"2019-02-18 23:45:19.084",0,0,0,0,0,825,0,0,98
"2019-02-18 23:45:19.095",0,0,0,0,0,825,0,0,98
"2019-02-18 23:45:19.104",0,0,0,0,0,825,0,0,98
"2019-02-18 23:45:19.114",0,0,0,0,0,825,0,0,98
"2019-02-18 23:45:19.124",0,0,0,0,0,825,0,0,98
"2019-02-18 23:45:19.134",0,0,0,0,0,825,0,0,98
"2019-02-18 23:45:19.144",0,0,0,0,0,826,0,0,98
"2019-02-18 23:45:19.156",0,0,0,0,0,826,0,0,98
"2019-02-18 23:45:19.164",0,0,0,0,0,826,0,0,98
"2019-02-18 23:45:19.174",0,0,0,0,0,826,0,0,98
"2019-02-18 23:45:19.186",0,0,0,0,0,826,0,0,98
"2019-02-18 23:45:19.194",0,0,0,0,0,826,0,0,98
"2019-02-18 23:45:19.204",0,0,0,0,0,826,0,0,98
"2019-02-18 23:45:19.214",0,0,0,0,0,826,0,0,98
"2019-02-18 23:45:19.224",0,0,0,0,0,826,0,0,98
"2019-02-18 23:45:19.234",0,0,0,0,0,826,0,0,98
"2019-02-18 23:45:19.244",0,0,0,0,0,826,0,0,98
"2019-02-18 23:45:19.254",0,0,0,0,0,826,0,0,98
"2019-02-18 23:45:19.264",0,0,0,0,0,826,0,0,98
"2019-02-18 23:45:19.275",0,0,0,0,0,826,0,0,98
"2019-02-18 23:45:19.285",0,0,0,0,0,826,0,0,98
"2019-02-18 23:45:19.294",0,0,0,0,0,826,0,0,98
"2019-02-18 23:45:19.304",0,0,0,0,0,826,0,0,98
"2019-02-18 23:45:19.314",0,0,0,0,0,826,0,0,97
"2019-02-18 23:45:19.324",0,0,0,0,0,827,0,0,97
"2019-02-18 23:45:19.334",0,0,0,0,0,827,0,0,97
"2019-02-18 23:45:19.344",0,0,0,0,0,827,0,0,97
"2019-02-18 23:45:19.354",0,0,0,0,0,827,0,0,97
"2019-02-18 23:45:19.366",0,0,0,0,0,827,0,0,97
"2019-02-18 23:45:19.374",0,0,0,0,0,827,0,0,97
"2019-02-18 23:45:19.384",0,0,0,0,0,827,0,0,97
