timestamp,vehicle_speed,vehicle_rpm
2019-02-18 23:45:46.980,4,2947
2019-02-18 23:45:46.989,4,2947
2019-02-18 23:45:46.999,4,2949
2019-02-18 23:45:47.010,4,2949
2019-02-18 23:45:47.019,4,2949
2019-02-18 23:45:47.029,4,2952
2019-02-18 23:45:47.039,4,2952
2019-02-18 23:45:47.050,4,2951
2019-02-18 23:45:47.060,4,2951
2019-02-18 23:45:47.069,4,2951
2019-02-18 23:45:47.081,4,2951
2019-02-18 23:45:47.089,4,2951
2019-02-18 23:45:47.099,4,2950
2019-02-18 23:45:47.112,4,2950
2019-02-18 23:45:47.119,4,2950
2019-02-18 23:45:47.129,4,2948
2019-02-18 23:45:47.139,4,2948
2019-02-18 23:45:47.149,4,2947
2019-02-18 23:45:47.160,4,2947
2019-02-18 23:45:47.169,4,2947
2019-02-18 23:45:47.179,4,2946
2019-02-18 23:45:47.189,4,2946
2019-02-18 23:45:47.199,4,2946
2019-02-18 23:45:47.209,4,2946
2019-02-18 23:45:47.219,4,2946
2019-02-18 23:45:47.229,4,2945
2019-02-18 23:45:47.240,4,2945
2019-02-18 23:45:47.249,4,2947
2019-02-18 23:45:47.262,4,2947
2019-02-18 23:45:47.269,4,2947
2019-02-18 23:45:47.279,4,2948
2019-02-18 23:45:47.292,4,2948
2019-02-18 23:45:47.299,4,2949
2019-02-18 23:45:47.309,4,2949
2019-02-18 23:45:47.319,4,2949
2019-02-18 23:45:47.329,4,2950
2019-02-18 23:45:47.340,4,2950
2019-02-18 23:45:47.349,4,2951
2019-02-18 23:45:47.359,4,2951
2019-02-18 23:45:47.369,4,2951
2019-02-18 23:45:47.380,4,2949
2019-02-18 23:45:47.389,4,2949
2019-02-18 23:45:47.399,4,2947
2019-02-18 23:45:47.409,4,2947
2019-02-18 23:45:47.420,4,2947
2019-02-18 23:45:47.429,4,2944
2019-02-18 23:45:47.441,4,2944
2019-02-18 23:45:47.449,4,2942
2019-02-18 23:45:47.459,4,2942
2019-02-18 23:45:47.472,4,2942
2019-02-18 23:45:47.479,4,2940
2019-02-18 23:45:47.489,4,2940
2019-02-18 23:45:47.500,4,2942
2019-02-18 23:45:47.509,4,2942
2019-02-18 23:45:47.520,4,2942
2019-02-18 23:45:47.530,4,2945
2019-02-18 23:45:47.539,4,2945
2019-02-18 23:45:47.549,4,2948
2019-02-18 23:45:47.560,4,2948
2019-02-18 23:45:47.570,4,2948
2019-02-18 23:45:47.579,3,2951
2019-02-18 23:45:47.590,3,2951
2019-02-18 23:45:47.600,4,2955
2019-02-18 23:45:47.609,4,2955
2019-02-18 23:45:47.620,4,2955
2019-02-18 23:45:47.629,3,2957
2019-02-18 23:45:47.639,3,2957
2019-02-18 23:45:47.652,3,2957
2019-02-18 23:45:47.659,3,2957
2019-02-18 23:45:47.669,3,2957
2019-02-18 23:45:47.680,3,2958
2019-02-18 23:45:47.691,3,2958
2019-02-18 23:45:47.701,3,2955
2019-02-18 23:45:47.709,3,2955
2019-02-18 23:45:47.720,3,2955
2019-02-18 23:45:47.729,3,2953
2019-02-18 23:45:47.739,3,2953
2019-02-18 23:45:47.750,3,2950
2019-02-18 23:45:47.759,3,2950
2019-02-18 23:45:47.769,3,2950
2019-02-18 23:45:47.780,3,2949
2019-02-18 23:45:47.789,3,2949
2019-02-18 23:45:47.800,3,2949
2019-02-18 23:45:47.809,3,2949
2019-02-18 23:45:47.819,3,2949
2019-02-18 23:45:47.830,3,2949
2019-02-18 23:45:47.839,3,2949
2019-02-18 23:45:47.849,3,2945
2019-02-18 23:45:47.859,3,2945
2019-02-18 23:45:47.869,3,2945
2019-02-18 23:45:47.881,3,2942
2019-02-18 23:45:47.889,3,2942
2019-02-18 23:45:47.900,3,2939
2019-02-18 23:45:47.909,3,2939
2019-02-18 23:45:47.919,3,2939
2019-02-18 23:45:47.931,3,2937
2019-02-18 23:45:47.939,3,2937
2019-02-18 23:45:47.949,3,2934
2019-02-18 23:45:47.959,3,2934
2019-02-18 23:45:47.969,3,2934
2019-02-18 23:45:47.979,3,2933
2019-02-18 23:45:47.990,3,2933
2019-02-18 23:45:47.999,3,2932
2019-02-18 23:45:48.011,3,2932
2019-02-18 23:45:48.019,3,2932
2019-02-18 23:45:48.029,2,2930
2019-02-18 23:45:48.039,2,2930
2019-02-18 23:45:48.049,2,2928
2019-02-18 23:45:48.060,2,2928
2019-02-18 23:45:48.069,2,2928
2019-02-18 23:45:48.080,2,2926
2019-02-18 23:45:48.089,2,2926
2019-02-18 23:45:48.099,2,2923
2019-02-18 23:45:48.111,2,2923
2019-02-18 23:45:48.119,2,2923
2019-02-18 23:45:48.129,2,2921
2019-02-18 23:45:48.139,2,2921
2019-02-18 23:45:48.149,2,2918
2019-02-18 23:45:48.159,2,2918
2019-02-18 23:45:48.169,2,2918
2019-02-18 23:45:48.179,2,2916
2019-02-18 23:45:48.190,2,2916
2019-02-18 23:45:48.199,2,2913
2019-02-18 23:45:48.209,2,2913
2019-02-18 23:45:48.219,2,2913
2019-02-18 23:45:48.230,1,2912
2019-02-18 23:45:48.240,1,2912
2019-02-18 23:45:48.249,1,2911
2019-02-18 23:45:48.262,1,2911
2019-02-18 23:45:48.269,1,2911
2019-02-18 23:45:48.280,1,2911
2019-02-18 23:45:48.292,1,2911
2019-02-18 23:45:48.299,1,2912
2019-02-18 23:45:48.309,1,2912
2019-02-18 23:45:48.319,1,2912
2019-02-18 23:45:48.329,1,2912
2019-02-18 23:45:48.340,1,2912
2019-02-18 23:45:48.349,1,2911
2019-02-18 23:45:48.359,1,2911
2019-02-18 23:45:48.371,1,2911
2019-02-18 23:45:48.379,0,2910
2019-02-18 23:45:48.389,0,2910
2019-02-18 23:45:48.399,0,2909
2019-02-18 23:45:48.409,0,2909
2019-02-18 23:45:48.420,0,2909
2019-02-18 23:45:48.429,0,2909
2019-02-18 23:45:48.441,0,2909
2019-02-18 23:45:48.449,0,2910
2019-02-18 23:45:48.459,0,2910
2019-02-18 23:45:48.474,0,2910
2019-02-18 23:45:48.479,0,2913
2019-02-18 23:45:48.489,0,2913
2019-02-18 23:45:48.500,0,2916
2019-02-18 23:45:48.509,0,2916
2019-02-18 23:45:48.520,0,2916
2019-02-18 23:45:48.530,0,2920
2019-02-18 23:45:48.539,0,2920
2019-02-18 23:45:48.549,0,2925
2019-02-18 23:45:48.559,0,2925
2019-02-18 23:45:48.570,0,2925
2019-02-18 23:45:48.579,0,2929
2019-02-18 23:45:48.590,0,2929
2019-02-18 23:45:48.600,0,2934
2019-02-18 23:45:48.609,0,2934
2019-02-18 23:45:48.621,0,2934
2019-02-18 23:45:48.629,0,2939
2019-02-18 23:45:48.639,0,2939
2019-02-18 23:45:48.653,0,2943
2019-02-18 23:45:48.659,0,2943
2019-02-18 23:45:48.669,0,2943
2019-02-18 23:45:48.680,0,2946
2019-02-18 23:45:48.691,0,2946
2019-02-18 23:45:48.700,0,2948
2019-02-18 23:45:48.709,0,2948
2019-02-18 23:45:48.719,0,2948
2019-02-18 23:45:48.729,0,2948
2019-02-18 23:45:48.739,0,2948
2019-02-18 23:45:48.750,0,2949
2019-02-18 23:45:48.759,0,2949
2019-02-18 23:45:48.769,0,2949
2019-02-18 23:45:48.781,0,2950
2019-02-18 23:45:48.789,0,2950
2019-02-18 23:45:48.801,0,2953
2019-02-18 23:45:48.809,0,2953
2019-02-18 23:45:48.819,0,2953
2019-02-18 23:45:48.832,0,2956
2019-02-18 23:45:48.839,0,2956
2019-02-18 23:45:48.849,0,2960
2019-02-18 23:45:48.859,0,2960
2019-02-18 23:45:48.869,0,2960
2019-02-18 23:45:48.882,0,2965
2019-02-18 23:45:48.893,0,2965
2019-02-18 23:45:48.903,0,2970
2019-02-18 23:45:48.909,0,2970
2019-02-18 23:45:48.925,0,2970
2019-02-18 23:45:48.934,0,2974
2019-02-18 23:45:48.939,0,2974
2019-02-18 23:45:48.956,0,2973
2019-02-18 23:45:48.963,0,2973
2019-02-18 23:45:48.969,0,2973
2019-02-18 23:45:48.988,0,2972
2019-02-18 23:45:48.993,0,2972
2019-02-18 23:45:49.000,0,2967
2019-02-18 23:45:49.018,0,2967
2019-02-18 23:45:49.024,0,2967
2019-02-18 23:45:49.032,0,2962
2019-02-18 23:45:49.042,0,2962
2019-02-18 23:45:49.050,0,2955
2019-02-18 23:45:49.060,0,2955
2019-02-18 23:45:49.072,0,2955
2019-02-18 23:45:49.080,0,2953
2019-02-18 23:45:49.089,0,2953
2019-02-18 23:45:49.103,0,2951
2019-02-18 23:45:49.110,0,2951
2019-02-18 23:45:49.119,0,2951
2019-02-18 23:45:49.133,0,2956
2019-02-18 23:45:49.141,0,2956
2019-02-18 23:45:49.149,0,2966
2019-02-18 23:45:49.163,0,2966
2019-02-18 23:45:49.169,0,2966
2019-02-18 23:45:49.179,0,2976
2019-02-18 23:45:49.193,0,2976
2019-02-18 23:45:49.200,0,2987
2019-02-18 23:45:49.209,0,2987
2019-02-18 23:45:49.219,0,2987
2019-02-18 23:45:49.230,0,2998
2019-02-18 23:45:49.240,0,2998
2019-02-18 23:45:49.249,0,3009
2019-02-18 23:45:49.260,0,3009
2019-02-18 23:45:49.269,0,3009
2019-02-18 23:45:49.279,0,3017
2019-02-18 23:45:49.291,0,3017
2019-02-18 23:45:49.299,0,3025
2019-02-18 23:45:49.309,0,3025
2019-02-18 23:45:49.319,0,3025
2019-02-18 23:45:49.329,0,3030
2019-02-18 23:45:49.339,0,3030
2019-02-18 23:45:49.349,0,3032
2019-02-18 23:45:49.359,0,3032
2019-02-18 23:45:49.370,0,3032
2019-02-18 23:45:49.379,0,3034
2019-02-18 23:45:49.389,0,3034
2019-02-18 23:45:49.399,0,3035
2019-02-18 23:45:49.411,0,3035
2019-02-18 23:45:49.420,0,3035
2019-02-18 23:45:49.429,0,3034
2019-02-18 23:45:49.441,0,3034
2019-02-18 23:45:49.449,0,3033
2019-02-18 23:45:49.459,0,3033
2019-02-18 23:45:49.472,0,3033
2019-02-18 23:45:49.480,0,3026
2019-02-18 23:45:49.489,0,3026
2019-02-18 23:45:49.500,0,3019
2019-02-18 23:45:49.509,0,3019
2019-02-18 23:45:49.519,0,3019
2019-02-18 23:45:49.530,0,3010
2019-02-18 23:45:49.539,0,3010
2019-02-18 23:45:49.550,0,2999
2019-02-18 23:45:49.559,0,2999
2019-02-18 23:45:49.569,0,2999
2019-02-18 23:45:49.579,0,2989
2019-02-18 23:45:49.589,0,2989
2019-02-18 23:45:49.600,0,2979
2019-02-18 23:45:49.609,0,2979
2019-02-18 23:45:49.619,0,2979
2019-02-18 23:45:49.630,0,2970
2019-02-18 23:45:49.639,0,2970
2019-02-18 23:45:49.649,0,2960
2019-02-18 23:45:49.659,0,2960
2019-02-18 23:45:49.669,0,2960
2019-02-18 23:45:49.679,0,2950
2019-02-18 23:45:49.689,0,2950
2019-02-18 23:45:49.699,0,2943
2019-02-18 23:45:49.709,0,2943
2019-02-18 23:45:49.719,0,2943
2019-02-18 23:45:49.730,0,2940
2019-02-18 23:45:49.739,0,2940
2019-02-18 23:45:49.749,0,2937
2019-02-18 23:45:49.759,0,2937
2019-02-18 23:45:49.769,0,2937
2019-02-18 23:45:49.780,0,2936
2019-02-18 23:45:49.789,0,2936
2019-02-18 23:45:49.799,0,2936
2019-02-18 23:45:49.809,0,2936
2019-02-18 23:45:49.819,0,2936
2019-02-18 23:45:49.830,0,2936
2019-02-18 23:45:49.839,0,2936
2019-02-18 23:45:49.849,0,2936
2019-02-18 23:45:49.859,0,2936
2019-02-18 23:45:49.869,0,2936
2019-02-18 23:45:49.879,0,2937
2019-02-18 23:45:49.889,0,2937
2019-02-18 23:45:49.899,0,2937
2019-02-18 23:45:49.910,0,2937
2019-02-18 23:45:49.919,0,2937
2019-02-18 23:45:49.929,0,2937
2019-02-18 23:45:49.939,0,2937
2019-02-18 23:45:49.949,0,2938
2019-02-18 23:45:49.960,0,2938
2019-02-18 23:45:49.969,0,2938
2019-02-18 23:45:49.979,0,2937
2019-02-18 23:45:49.989,0,2937
2019-02-18 23:45:49.999,0,2937
2019-02-18 23:45:50.010,0,2937
2019-02-18 23:45:50.019,0,2937
2019-02-18 23:45:50.029,0,2936
2019-02-18 23:45:50.043,0,2936
2019-02-18 23:45:50.053,0,2935
2019-02-18 23:45:50.060,0,2935
2019-02-18 23:45:50.069,0,2935
2019-02-18 23:45:50.081,1,2934
2019-02-18 23:45:50.089,1,2934
2019-02-18 23:45:50.104,0,2933
2019-02-18 23:45:50.112,0,2933
2019-02-18 23:45:50.120,0,2933
2019-02-18 23:45:50.129,0,2933
2019-02-18 23:45:50.141,0,2933
2019-02-18 23:45:50.149,1,2933
2019-02-18 23:45:50.160,1,2933
2019-02-18 23:45:50.170,1,2933
2019-02-18 23:45:50.179,0,2935
2019-02-18 23:45:50.195,0,2935
2019-02-18 23:45:50.201,1,2936
2019-02-18 23:45:50.209,1,2936
2019-02-18 23:45:50.219,1,2936
2019-02-18 23:45:50.232,0,2938
2019-02-18 23:45:50.240,0,2938
2019-02-18 23:45:50.249,1,2973
2019-02-18 23:45:50.263,1,2973
2019-02-18 23:45:50.269,1,2973
2019-02-18 23:45:50.279,1,2973
2019-02-18 23:45:50.292,1,2973
2019-02-18 23:45:50.299,1,2922
2019-02-18 23:45:50.309,1,2922
2019-02-18 23:45:50.322,1,2922
2019-02-18 23:45:50.329,1,2922
2019-02-18 23:45:50.339,1,2922
2019-02-18 23:45:50.351,1,2879
2019-02-18 23:45:50.359,1,2879
2019-02-18 23:45:50.370,1,2879
2019-02-18 23:45:50.379,1,2871
2019-02-18 23:45:50.396,1,2871
2019-02-18 23:45:50.399,1,2871
2019-02-18 23:45:50.411,1,2871
2019-02-18 23:45:50.420,1,2871
2019-02-18 23:45:50.429,1,2914
2019-02-18 23:45:50.440,1,2914
2019-02-18 23:45:50.449,1,2914
2019-02-18 23:45:50.459,1,2914
2019-02-18 23:45:50.470,1,2914
2019-02-18 23:45:50.479,1,2969
2019-02-18 23:45:50.489,1,2969
2019-02-18 23:45:50.502,1,3031
2019-02-18 23:45:50.509,1,3031
2019-02-18 23:45:50.519,1,3031
2019-02-18 23:45:50.530,1,3031
2019-02-18 23:45:50.539,1,3031
2019-02-18 23:45:50.550,2,3117
2019-02-18 23:45:50.560,2,3117
2019-02-18 23:45:50.570,2,3117
2019-02-18 23:45:50.579,2,3207
2019-02-18 23:45:50.591,2,3207
2019-02-18 23:45:50.602,2,3207
2019-02-18 23:45:50.610,2,3207
2019-02-18 23:45:50.620,2,3207
2019-02-18 23:45:50.629,2,3289
2019-02-18 23:45:50.639,2,3289
2019-02-18 23:45:50.652,2,3363
2019-02-18 23:45:50.660,2,3363
2019-02-18 23:45:50.669,2,3363
2019-02-18 23:45:50.683,2,3438
2019-02-18 23:45:50.692,2,3438
2019-02-18 23:45:50.700,2,3438
2019-02-18 23:45:50.710,2,3438
2019-02-18 23:45:50.719,2,3438
2019-02-18 23:45:50.730,2,3508
2019-02-18 23:45:50.739,2,3508
2019-02-18 23:45:50.751,2,3563
2019-02-18 23:45:50.759,2,3563
2019-02-18 23:45:50.769,2,3563
2019-02-18 23:45:50.782,2,3625
2019-02-18 23:45:50.790,2,3625
2019-02-18 23:45:50.800,2,3625
2019-02-18 23:45:50.810,2,3625
2019-02-18 23:45:50.820,2,3625
2019-02-18 23:45:50.831,2,3699
2019-02-18 23:45:50.840,2,3699
2019-02-18 23:45:50.849,3,3773
2019-02-18 23:45:50.859,3,3773
2019-02-18 23:45:50.869,3,3773
2019-02-18 23:45:50.880,3,3824
2019-02-18 23:45:50.889,3,3824
2019-02-18 23:45:50.901,3,3871
2019-02-18 23:45:50.911,3,3871
2019-02-18 23:45:50.919,3,3871
2019-02-18 23:45:50.931,3,3938
2019-02-18 23:45:50.939,3,3938
2019-02-18 23:45:50.949,3,3938
2019-02-18 23:45:50.962,3,3938
2019-02-18 23:45:50.969,3,3938
2019-02-18 23:45:50.979,3,3992
2019-02-18 23:45:50.990,3,3992
2019-02-18 23:45:51.000,3,4039
2019-02-18 23:45:51.011,3,4039
2019-02-18 23:45:51.020,3,4039
2019-02-18 23:45:51.029,3,4086
2019-02-18 23:45:51.039,3,4086
2019-02-18 23:45:51.050,3,4145
2019-02-18 23:45:51.060,3,4145
2019-02-18 23:45:51.069,3,4145
2019-02-18 23:45:51.080,3,4184
2019-02-18 23:45:51.091,3,4184
2019-02-18 23:45:51.099,4,4215
2019-02-18 23:45:51.112,4,4215
2019-02-18 23:45:51.119,4,4215
2019-02-18 23:45:51.129,4,4246
2019-02-18 23:45:51.143,4,4246
2019-02-18 23:45:51.149,4,4246
2019-02-18 23:45:51.159,4,4246
2019-02-18 23:45:51.170,4,4246
2019-02-18 23:45:51.180,4,4297
2019-02-18 23:45:51.191,4,4297
2019-02-18 23:45:51.200,4,4340
2019-02-18 23:45:51.209,4,4340
2019-02-18 23:45:51.219,4,4340
2019-02-18 23:45:51.230,4,4367
2019-02-18 23:45:51.240,4,4367
2019-02-18 23:45:51.249,4,4398
2019-02-18 23:45:51.260,4,4398
2019-02-18 23:45:51.271,4,4398
2019-02-18 23:45:51.279,4,4430
2019-02-18 23:45:51.292,4,4430
2019-02-18 23:45:51.299,4,4461
2019-02-18 23:45:51.309,4,4461
2019-02-18 23:45:51.322,4,4461
2019-02-18 23:45:51.329,4,4480
2019-02-18 23:45:51.339,4,4480
2019-02-18 23:45:51.350,5,4500
2019-02-18 23:45:51.359,5,4500
2019-02-18 23:45:51.371,5,4500
2019-02-18 23:45:51.381,5,4531
2019-02-18 23:45:51.389,5,4531
2019-02-18 23:45:51.399,5,4559
2019-02-18 23:45:51.411,5,4559
2019-02-18 23:45:51.420,5,4559
2019-02-18 23:45:51.429,5,4570
2019-02-18 23:45:51.440,5,4570
2019-02-18 23:45:51.450,5,4590
2019-02-18 23:45:51.459,5,4590
2019-02-18 23:45:51.472,5,4590
2019-02-18 23:45:51.479,5,4609
2019-02-18 23:45:51.489,5,4609
2019-02-18 23:45:51.502,5,4633
2019-02-18 23:45:51.510,5,4633
2019-02-18 23:45:51.520,5,4633
2019-02-18 23:45:51.530,5,4641
2019-02-18 23:45:51.539,5,4641
2019-02-18 23:45:51.551,5,4645
2019-02-18 23:45:51.560,5,4645
2019-02-18 23:45:51.569,5,4645
2019-02-18 23:45:51.579,5,4656
2019-02-18 23:45:51.591,5,4656
2019-02-18 23:45:51.601,5,4656
2019-02-18 23:45:51.609,5,4656
2019-02-18 23:45:51.620,5,4656
2019-02-18 23:45:51.630,6,4656
2019-02-18 23:45:51.639,6,4656
2019-02-18 23:45:51.652,6,4652
2019-02-18 23:45:51.659,6,4652
2019-02-18 23:45:51.669,6,4652
2019-02-18 23:45:51.683,6,4641
2019-02-18 23:45:51.691,6,4641
2019-02-18 23:45:51.700,6,4633
2019-02-18 23:45:51.710,6,4633
2019-02-18 23:45:51.719,6,4633
2019-02-18 23:45:51.731,6,4621
2019-02-18 23:45:51.740,6,4621
2019-02-18 23:45:51.751,6,4602
2019-02-18 23:45:51.759,6,4602
2019-02-18 23:45:51.770,6,4602
2019-02-18 23:45:51.781,6,4582
2019-02-18 23:45:51.789,6,4582
2019-02-18 23:45:51.799,6,4566
2019-02-18 23:45:51.812,6,4566
2019-02-18 23:45:51.819,6,4566
2019-02-18 23:45:51.830,6,4555
2019-02-18 23:45:51.840,6,4555
2019-02-18 23:45:51.850,6,4527
2019-02-18 23:45:51.861,6,4527
2019-02-18 23:45:51.870,6,4527
2019-02-18 23:45:51.880,6,4504
2019-02-18 23:45:51.889,6,4504
2019-02-18 23:45:51.900,6,4480
2019-02-18 23:45:51.911,6,4480
2019-02-18 23:45:51.919,6,4480
2019-02-18 23:45:51.931,7,4457
2019-02-18 23:45:51.939,7,4457
2019-02-18 23:45:51.950,7,4434
2019-02-18 23:45:51.962,7,4434
2019-02-18 23:45:51.969,7,4434
2019-02-18 23:45:51.980,7,4410
2019-02-18 23:45:51.990,7,4410
2019-02-18 23:45:52.000,7,4395
2019-02-18 23:45:52.010,7,4395
2019-02-18 23:45:52.020,7,4395
2019-02-18 23:45:52.030,7,4395
2019-02-18 23:45:52.041,7,4395
2019-02-18 23:45:52.050,7,4375
2019-02-18 23:45:52.059,7,4375
2019-02-18 23:45:52.070,7,4375
2019-02-18 23:45:52.080,7,4340
2019-02-18 23:45:52.090,7,4340
2019-02-18 23:45:52.099,7,4320
2019-02-18 23:45:52.112,7,4320
2019-02-18 23:45:52.119,7,4320
2019-02-18 23:45:52.130,7,4316
2019-02-18 23:45:52.143,7,4316
2019-02-18 23:45:52.149,7,4293
2019-02-18 23:45:52.159,7,4293
2019-02-18 23:45:52.170,7,4293
2019-02-18 23:45:52.180,7,4258
2019-02-18 23:45:52.190,7,4258
2019-02-18 23:45:52.200,7,4250
2019-02-18 23:45:52.209,7,4250
2019-02-18 23:45:52.219,7,4250
2019-02-18 23:45:52.230,7,4254
2019-02-18 23:45:52.240,7,4254
2019-02-18 23:45:52.250,7,4254
2019-02-18 23:45:52.266,7,4254
2019-02-18 23:45:52.272,7,4254
2019-02-18 23:45:52.280,7,4254
2019-02-18 23:45:52.297,7,4254
2019-02-18 23:45:52.302,7,4254
2019-02-18 23:45:52.310,7,4254
2019-02-18 23:45:52.326,7,4254
2019-02-18 23:45:52.330,7,4266
2019-02-18 23:45:52.339,7,4266
2019-02-18 23:45:52.353,7,4285
2019-02-18 23:45:52.361,7,4285
2019-02-18 23:45:52.371,7,4285
2019-02-18 23:45:52.384,7,4301
2019-02-18 23:45:52.391,7,4301
2019-02-18 23:45:52.399,7,4301
2019-02-18 23:45:52.414,7,4301
2019-02-18 23:45:52.420,7,4301
2019-02-18 23:45:52.430,7,4316
2019-02-18 23:45:52.444,7,4316
2019-02-18 23:45:52.451,7,4336
2019-02-18 23:45:52.459,7,4336
2019-02-18 23:45:52.477,7,4336
2019-02-18 23:45:52.481,7,4355
2019-02-18 23:45:52.490,7,4355
2019-02-18 23:45:52.507,7,4355
2019-02-18 23:45:52.512,7,4355
2019-02-18 23:45:52.520,7,4355
2019-02-18 23:45:52.531,7,4363
2019-02-18 23:45:52.541,7,4363
2019-02-18 23:45:52.551,7,4379
2019-02-18 23:45:52.563,7,4379
2019-02-18 23:45:52.570,7,4379
2019-02-18 23:45:52.580,8,4402
2019-02-18 23:45:52.594,8,4402
2019-02-18 23:45:52.602,8,4410
2019-02-18 23:45:52.609,8,4410
2019-02-18 23:45:52.624,8,4410
2019-02-18 23:45:52.631,8,4398
2019-02-18 23:45:52.640,8,4398
2019-02-18 23:45:52.658,8,4406
2019-02-18 23:45:52.661,8,4406
2019-02-18 23:45:52.669,8,4406
2019-02-18 23:45:52.687,8,4426
2019-02-18 23:45:52.693,8,4426
2019-02-18 23:45:52.700,8,4445
2019-02-18 23:45:52.712,8,4445
2019-02-18 23:45:52.720,8,4445
2019-02-18 23:45:52.730,8,4449
2019-02-18 23:45:52.743,8,4449
2019-02-18 23:45:52.750,8,4457
2019-02-18 23:45:52.759,8,4457
2019-02-18 23:45:52.774,8,4457
2019-02-18 23:45:52.781,8,4477
2019-02-18 23:45:52.789,8,4477
2019-02-18 23:45:52.804,8,4492
2019-02-18 23:45:52.811,8,4492
2019-02-18 23:45:52.819,8,4492
2019-02-18 23:45:52.833,8,4504
2019-02-18 23:45:52.840,8,4504
2019-02-18 23:45:52.849,8,4504
2019-02-18 23:45:52.864,8,4504
2019-02-18 23:45:52.870,8,4504
2019-02-18 23:45:52.880,8,4520
2019-02-18 23:45:52.894,8,4520
2019-02-18 23:45:52.902,8,4539
2019-02-18 23:45:52.910,8,4539
2019-02-18 23:45:52.919,8,4539
2019-02-18 23:45:52.931,8,4559
2019-02-18 23:45:52.939,8,4559
2019-02-18 23:45:52.949,8,4566
2019-02-18 23:45:52.962,8,4566
2019-02-18 23:45:52.970,8,4566
2019-02-18 23:45:52.980,8,4574
2019-02-18 23:45:52.990,8,4574
2019-02-18 23:45:53.000,8,4598
2019-02-18 23:45:53.010,8,4598
2019-02-18 23:45:53.020,8,4598
2019-02-18 23:45:53.030,8,4617
2019-02-18 23:45:53.040,8,4617
2019-02-18 23:45:53.050,8,4629
2019-02-18 23:45:53.060,8,4629
2019-02-18 23:45:53.070,8,4629
2019-02-18 23:45:53.081,8,4637
2019-02-18 23:45:53.090,8,4637
2019-02-18 23:45:53.099,8,4660
2019-02-18 23:45:53.114,8,4660
2019-02-18 23:45:53.120,8,4660
2019-02-18 23:45:53.130,8,4676
2019-02-18 23:45:53.143,8,4676
2019-02-18 23:45:53.150,8,4695
2019-02-18 23:45:53.159,8,4695
2019-02-18 23:45:53.171,8,4695
2019-02-18 23:45:53.180,8,4707
2019-02-18 23:45:53.190,8,4707
2019-02-18 23:45:53.202,8,4719
2019-02-18 23:45:53.210,8,4719
2019-02-18 23:45:53.221,8,4719
2019-02-18 23:45:53.231,8,4738
2019-02-18 23:45:53.240,8,4738
2019-02-18 23:45:53.250,8,4746
2019-02-18 23:45:53.261,8,4746
2019-02-18 23:45:53.270,8,4746
2019-02-18 23:45:53.280,8,4746
2019-02-18 23:45:53.294,8,4746
2019-02-18 23:45:53.300,8,4758
2019-02-18 23:45:53.310,8,4758
2019-02-18 23:45:53.325,8,4758
2019-02-18 23:45:53.330,8,4762
2019-02-18 23:45:53.339,8,4762
2019-02-18 23:45:53.352,8,4770
2019-02-18 23:45:53.360,8,4770
2019-02-18 23:45:53.370,8,4770
2019-02-18 23:45:53.381,8,4773
2019-02-18 23:45:53.390,8,4773
2019-02-18 23:45:53.401,9,4785
2019-02-18 23:45:53.410,9,4785
2019-02-18 23:45:53.421,9,4785
2019-02-18 23:45:53.430,8,4801
2019-02-18 23:45:53.442,8,4801
2019-02-18 23:45:53.451,9,4813
2019-02-18 23:45:53.460,9,4813
2019-02-18 23:45:53.477,9,4813
2019-02-18 23:45:53.481,9,4820
2019-02-18 23:45:53.490,9,4820
2019-02-18 23:45:53.509,9,4836
2019-02-18 23:45:53.513,9,4836
2019-02-18 23:45:53.520,9,4836
2019-02-18 23:45:53.533,9,4848
2019-02-18 23:45:53.542,9,4848
2019-02-18 23:45:53.550,9,4855
2019-02-18 23:45:53.564,9,4855
2019-02-18 23:45:53.572,9,4855
2019-02-18 23:45:53.581,9,4855
2019-02-18 23:45:53.596,9,4855
2019-02-18 23:45:53.604,9,4855
2019-02-18 23:45:53.610,9,4855
2019-02-18 23:45:53.624,9,4855
2019-02-18 23:45:53.632,9,4852
2019-02-18 23:45:53.640,9,4852
2019-02-18 23:45:53.657,9,4840
2019-02-18 23:45:53.661,9,4840
2019-02-18 23:45:53.670,9,4840
2019-02-18 23:45:53.689,9,4824
2019-02-18 23:45:53.694,9,4824
2019-02-18 23:45:53.701,9,4820
2019-02-18 23:45:53.715,9,4820
2019-02-18 23:45:53.724,9,4820
2019-02-18 23:45:53.731,9,4816
2019-02-18 23:45:53.740,9,4816
2019-02-18 23:45:53.754,9,4809
2019-02-18 23:45:53.760,9,4809
2019-02-18 23:45:53.770,9,4809
2019-02-18 23:45:53.784,9,4801
2019-02-18 23:45:53.790,9,4801
2019-02-18 23:45:53.800,9,4801
2019-02-18 23:45:53.814,9,4801
2019-02-18 23:45:53.820,9,4801
2019-02-18 23:45:53.830,9,4797
2019-02-18 23:45:53.840,9,4797
2019-02-18 23:45:53.850,9,4785
2019-02-18 23:45:53.861,9,4785
2019-02-18 23:45:53.870,9,4785
2019-02-18 23:45:53.880,9,4777
2019-02-18 23:45:53.890,9,4777
2019-02-18 23:45:53.902,9,4781
2019-02-18 23:45:53.910,9,4781
2019-02-18 23:45:53.920,9,4781
2019-02-18 23:45:53.932,9,4789
2019-02-18 23:45:53.940,9,4789
2019-02-18 23:45:53.950,9,4785
